LONGITUDE,LATITUDE,DATE,DEPTH,TCARBN,ALKALI,pH_predicted
-150,-22.5,20050113,4180,2245.2,2325.9,7.525880539
-167.012,64.0058,20000905,35,1981.6,2152.5,7.967478008
-170.0587,-9.7825,19960309,4993,2293.5,2396,7.610899809
153.5085,43.9935,19930903,5000,2366.9,2420.2,7.517846532
-130.8472,24.2592,20051107,4758,2345.9,2431.7,7.585898028
170,46.9975,19990531,5052,2327.7,2414.1,7.577353763
163.2,49.6,20040818,6083,2131.2,2229.8,7.707465628
-168.7473,10.0162,19941024,5334,2144,2288.2,7.774075647
165,50,20010611,5501,2326.4,2297.2,7.34800409
-149.9992,-35.5,20050121,5325,2050.3,2308.4,8.006943619
-161.9078,30.0063,19940131,5622,2346,2421,7.54774405
-162.4757,30.0003,20040802,5608,2376,2402.8,7.499747089
174.9847,23.6817,19940523,5672,2295,2392,7.640558618
-170.7413,23.3887,20051203,4684,2168,2269.3,7.648842711
-170.7413,23.3887,20051203,4684,2290.8,2309.8,7.431112411
155,20,20030313,5718,2312.6,2404.9,7.617670244
175.25,39.9967,19940819,5140,1998,2270,8.097951782
-110.0002,14.4165,20071221,4430,2017.4,2285.4,8.054326478
-141.3333,-16.75,19940508,3206,2301,2392,7.680131762
160.1,46.9,20060708,5202,2119.4,2238.7,7.792547251
164.9075,0.0242,19921014,4301,2153.5,2310,7.764976228
-176.7557,29.9992,20040717,5391,2278,2310.9,7.43346545
-150.0002,-66,20050208,4358,2263.9,2349.4,7.582391503
-102.998,-54.9168,20080205,4279,2106.3,2268.9,7.846420281
-150.0005,-39.9995,20050124,5178,2198.5,2298.7,7.621507607
-135,8.995,19910624,4723,2305.2,2321.8,7.377864839
-144.9968,49.9968,20050218,4264,2039.4,2186.8,7.899746855
-153.7393,52.1398,20010823,4687,2386,2424,7.508292348
-146.4975,-32.5078,20030901,5119,2087.9,2305.3,7.925298077
161.3427,30.0153,20040706,5928,2021.9,2285.1,8.039658968
155,32,20041122,4464,2333.8,2419.1,7.586589879
149.3388,12.5028,19931024,5929,2302.8,2398.2,7.610623205
159.2,46.5,20060717,5144,2334.7,2410.4,7.582206483
155.0012,24.001,19990826,5486,2343,2354,7.591125739
-110.0002,12.6665,20071222,4201,2351.8,2438.2,7.58156514
153,45.9,20040815,6284,2356.7,2404.2,7.533272192
-169.9962,-30.0025,19960219,5394,2147.9,2285.6,7.730812971
176.3335,-17.8312,20090607,3121,1936.1,2284.3,8.157493321
145.1452,-3.302,20050627,2166,2129.5,2321.7,7.891810298
155,42,20030323,5453,2266.3,2294.4,7.429050497
-110.0067,22.7317,19940425,2018,2359.3,2375,7.512948764
-110.001,-4.4972,20080101,3576,2103.4,2320.7,7.944676233
-102.9995,-43.8323,20080130,3842,2251.3,2324,7.491090516
149.3132,24.5033,20051230,5770,2321.9,2413.4,7.608197224
169.397,30.0012,20040710,5654,2190.4,2280.9,7.596990006
155,7,20070301,4239,2252.6,2305.9,7.485869137
-102.9997,-22.2493,20080113,3938,2320.9,2422,7.592118855
-71.9968,-32.493,20031012,2440,2259.9,2284.9,7.407553545
-103.0002,-58.2502,20080207,4574,2263.1,2359.6,7.622046794
151.4697,41.9402,20070801,5157,2329.1,2417.7,7.603452539
145.9305,-0.7443,20050625,2422,1938.2,2300,8.162212547
-169.9962,-30.0025,19960219,5394,2307,2399.1,7.594264907
-134.6667,-16.75,19940506,4442,2295,2349,7.644876002
-163.6998,73.8083,20020912,218,2185.3,2287.2,7.641154404
-164.9937,25.4997,20051121,4883,2324.8,2422.4,7.612775039
156.7187,-23.8685,20090616,2204,2257.2,2348.1,7.59565667
145.9278,-0.7472,19931014,2423,1911.2,2252.3,8.152362249
155,43,20070923,5344,2221.9,2273.5,7.523948233
-149.9985,-45.9995,20050127,5198,2259.7,2343.2,7.585950611
175,42.0002,20010829,5607,2200,2277,7.635462836
-169.99,-26.4957,19960221,5575,2020,2343.1,8.11097634
175.0002,48.0017,19950817,4891,2328,2424,7.62860982
-171.2497,-32.5042,20030822,5471,2264.2,2364.2,7.619926379
154.2,29.9973,19940119,5842,2041,2290,7.989990079
-141.776,70.7002,20020917,1054,2151.2,2291.4,7.739154943
-75.4112,-15.8833,19940401,3773,2331,2424,7.585940107
-159.7015,30.003,20040804,5691,2371.2,2389.4,7.496819762
178.9987,-1.9985,19930821,5448,2277,2328,7.434482583
175,-17.829,20090607,2056,2237.4,2329.8,7.545435329
155,20,20041126,5711,1922.8,2268.7,8.155998247
-174.297,-43.8483,20010531,954,2143,2285.6,7.751342985
152.099,42.3545,19990525,5220,2319.4,2412.6,7.597410934
155,17,20041128,5676,2349,2406.3,7.547588186
154.9583,-24.5388,19940619,4380,2198.8,2314.7,7.63850908
-102.826,-68.3328,20080213,4382,2258,2359.4,7.617618089
155,41,20060627,5515,2256.7,2292.1,7.441798115
175.0008,44.0005,20010827,6106,2378,2406,7.541824363
-157.4922,24.2767,20051117,4484,2344.5,2424.6,7.591278273
178.9995,-5.4935,20071207,5704,2272.7,2379.1,7.627327288
160.595,29.999,20040706,5636,2358.4,2368.4,7.521745194
-149.9968,-48.9995,20050129,5038,2080.2,2288.6,7.912949935
178.9993,5.4932,19930807,5705,2349.4,2413.4,7.551567256
155,44,19990814,5309,2155.2,2234.5,7.618185972
170.6937,30.0072,20040711,5507,2157.1,2275.6,7.692123059
-103,-35,19940318,3600,2291.3,2382,7.602827901
155,35,20041120,5660,2320,2415.6,7.600514802
-172.8317,-17.4968,20090603,4342,2260.2,2364.5,7.615625272
-170.0027,-13.8185,20010624,4613,1973.6,2349.8,8.212759605
-149.1583,24.2515,20051114,5337,2364.3,2402.6,7.508153107
-145.1392,29.998,20040814,5216,2366.7,2426.6,7.529797612
-82.6695,-16.75,19940406,4714,2034.8,2352,8.105704042
164.5102,47.0017,20071015,5880,2370.7,2415.4,7.516435105
156.1,29.9992,20040703,5732,1989.5,2287.1,8.099840002
-110,16.0017,19940422,3307,2368.1,2379,7.477310781
178.3327,-18.4155,20090606,2017,2154.7,2287.7,7.722787024
173.315,29.9912,20040712,4491,2021.8,2283.2,8.03264154
155,42.5,20010625,5185,2338.1,2339.7,7.467465476
-170,-15.003,19960228,4803,2302.8,2403.8,7.603207363
175,24,19960917,4879,1988,2297,8.159743838
177.489,-19.3963,20071214,3157,2259.9,2350.2,7.603632813
147.2952,29.9982,20040629,6194,2356.4,2367.8,7.52881086
167.5835,-18.5693,20090610,5603,2311.2,2399.8,7.594327506
-151,4,20060223,5047,2299.2,2348.3,7.569227012
178.996,-7.5,20071208,2156,2276.4,2338.8,7.560116169
178.9987,33.9918,19930721,2256,2383.8,2386.4,7.474040625
-150.1373,50.1707,20010819,4720,2342.9,2440.1,7.595834835
179.0053,6.9963,20071125,5518,2286.4,2389,7.638510003
-102.9973,-49.6668,20080203,4392,2095,2270.8,7.865322475
175,-15,19960425,2702,2105,2328,7.945435479
-152.0003,26.0002,20060314,5292,2313.9,2414.5,7.614790459
149.3352,26.4927,20050609,6077,2068.4,2281.2,7.94822486
155,36,20070316,5504,2268.1,2300.2,7.439948261
-155,-17.5028,19940523,4366,2237.6,2339.5,7.592838301
-103,-21.0835,20080113,3989,2300.8,2367.6,7.601189974
178.9942,-15.4947,20071212,2580,2281.6,2366.9,7.627617563
158.7347,34.47,19950606,4106,1980,2281,8.095617156
-103,-44.4833,19940313,3900,2235.4,2310,7.513695485
-134.8513,-32.467,20030916,4365,2291.8,2387.3,7.620135306
-141.3333,-16.75,19940508,3206,2092.8,2310,7.998950428
155,44,19981008,5304,2175.4,2230.1,7.522259634
161.9,48.5,20060606,5679,2121.2,2239.1,7.787945062
155,27,20070313,5890,2330.1,2414.1,7.591501145
155,38.9,20060706,5761,2106.4,2270.9,7.852359136
-103.0008,-47.9167,20080201,4059,2125.1,2288.6,7.816561528
171.3,15.5,20030528,5614,2354.4,2411,7.53837005
-151.9995,50,20060326,4908,2311.3,2302.9,7.361800502
-121.2347,30.8785,20051103,3960,2369.6,2424.7,7.52782581
145.4867,29.9998,20040628,5888,2341.7,2355.6,7.539271871
178.994,-8.5005,19930825,1320,2203,2305,7.583459009
173.9758,-57.5057,19960111,5358,2105.2,2281.3,7.852210732
165.0645,26.0178,19921005,5895,1998.3,2316.9,8.113366797
-110,19.6665,20071219,3317,2368.9,2393.9,7.494138918
160.003,43.498,20021026,5363,2159.4,2260.2,7.633053234
155,2,20041205,2745,2277.5,2330.9,7.463636136
159.98,46.986,20041020,5222,2326.1,2292.3,7.331713276
-154.991,71.8817,20020907,378,2163.4,2290.3,7.696980894
175,1.0017,19940428,3904,1996,2328,8.146560076
-133.3367,-16.7513,20090512,4388,2296.4,2356.3,7.598307296
-126.66,48.65,19970213,1354,2354.6,2405.8,7.542258576
179.2755,50.4827,20071022,6967,2332.4,2306,7.332657062
-165.0095,43.4683,19940924,5594,2391.7,2422.2,7.499567541
-150.0008,-52.4983,20050131,4654,2186.6,2291.9,7.63743738
-150.9963,-9.0005,19910907,3837,2270.5,2329.6,7.459801153
-149.9995,-49.499,20050129,4176,2114.8,2286.4,7.842288843
-159.699,72.6008,20020909,58,1879,2014.4,8.016210153
133.2912,32.4133,20040617,957,2185.6,2293.5,7.652547137
-164.9912,47.0112,19940922,5323,2326.9,2350.7,7.53262441
178.9905,7.501,19930805,5647,2295.1,2335.1,7.524536733
-164.9978,30.0067,19941003,5308,2364.9,2358.5,7.492519253
-136,-16.75,19940506,4485,2195.9,2282,7.658591598
-85.3362,-16.75,19940407,4579,2306,2337,7.500561045
-149.9305,-61.5015,20050205,3660,2268.2,2348.7,7.572814989
-114.6667,-16.75,19940427,3265,2086.8,2362,8.01594824
-149.9938,-69.0008,20050210,4386,2261.1,2357,7.599229037
176.2968,-28.2725,20071219,4460,2226,2327.1,7.582398134
146.5332,41.6715,20070728,6251,2336.5,2418.8,7.597323356
154.8177,-17.765,19950501,2820,2122,2296,7.819281647
-170.0002,-17.0003,20010622,5085,1955,2318.4,8.193697124
-165.0287,25.972,19941005,4570,2038.7,2279.4,8.019570506
155,36,20070316,5504,2360.6,2371.9,7.524311157
-170.328,-9.6962,19940208,4318,1881.3,2230.7,8.16549098
175.4578,-33.2573,20071221,3737,2060.2,2340.7,8.046220689
173.9707,-58.5042,19960112,5046,2190.3,2301.9,7.643666238
-110.6725,-16.7507,20090504,3707,2103.8,2300,7.875956627
-110.0055,-0.333,20071230,3754,2224,2306.2,7.571624023
-103.0002,-40.9155,20080129,4059,2264.9,2334.1,7.562584703
155,41,20010625,5510,2369.7,2406.8,7.504184551
178.9987,-2.746,20071205,5500,2273.3,2380.3,7.637460045
149.3513,22.5022,20050611,5709,2331.1,2418.1,7.600662135
-103.0005,-51.9997,20080204,4295,2183.4,2292.3,7.657927361
-85.3362,-16.75,19940407,4579,2301,2324,7.391710225
161.9,48.5,20060606,5679,2381.8,2368.3,7.482681105
-102.9993,-38.5835,20080127,4031,2268.3,2340.1,7.573567834
-126.6503,29.9937,20040822,4271,2345.3,2433.7,7.587898527
-122.5888,30.0147,20051103,4319,2346.9,2426.9,7.579640441
170.0002,45,19950815,2298,2051,2216,7.930060726
147.0098,33.0025,19991008,5995,1910,2239,8.212122451
-151.9995,44.0002,20060323,5497,2370,2424.4,7.514212498
-102.9998,-64.751,20080211,4956,2135.4,2283.5,7.785312105
-153.6277,47,20070821,5222,2400.5,2408.5,7.498638487
-130.67,48.97,20080203,3227,2010.5,2175.1,7.938104709
178.9955,48.9953,19930712,4764,2361.8,2341.5,7.494682517
-170,-66.9932,19960118,3630,2256.6,2358.1,7.602838099
-155.6653,-17.499,20090527,4822,2306.1,2396.3,7.59972347
-152,53,20060327,4446,2383.3,2414.8,7.485786824
-145,50,20070215,4259,2043.4,2172.6,7.878303403
-168.7528,-5.0045,19941103,5530,2262.9,2327.6,7.499201573
146.064,42.2848,19990828,4272,2284,2267.9,7.379633512
175,1.0017,19940428,3904,1991,2328,8.147469567
-151.9998,50.9998,20060326,4951,2338,2438.1,7.59176116
170.6,13.6,20030530,5506,2064.9,2291.7,7.966653878
-103,-31,19940320,3504,2284.8,2373,7.603220247
-161.152,-32.4975,20030827,5137,2309.2,2399.9,7.606126268
170.4,13.2,20030530,5403,2352.2,2413.5,7.546152083
160.1,46.9,20060708,5202,2068.1,2234.4,7.870482711
-77.9972,-16.7472,19940404,2811,2316,2341,7.479611532
178.9993,-0.9993,19930819,5472,2206,2310,7.595490944
170.001,39.326,19971128,5926,2329.6,2411,7.575986175
173.4475,48.0012,19990729,5730,2353,2418.6,7.543183656
-170.0008,-33.499,19960218,5387,2142.7,2284.7,7.748709825
177.1823,-23.065,20071216,4359,2247.8,2343.8,7.601086873
155,44,19981008,5304,2357.1,2410.3,7.533863415
149.3185,13.8413,20050616,5990,2334,2418.6,7.598967012
-171.666,-17.4928,20090602,4969,2068.7,2351.5,8.033854439
155,43,20040813,5348,2128.5,2256.7,7.780898123
178.9923,34.4923,20071105,3152,2386.4,2405.8,7.502617685
145.4972,-2.2528,19931013,1005,1912.5,2250.6,8.148848481
-134.9983,12,19910622,4852,2361.5,2421.3,7.535158077
145,35,19981125,5807,2159.8,2291.1,7.69623213
-92.67,-16.7467,20090427,4232,2305.4,2334.9,7.493766718
-148.053,47.0065,19990907,5107,2393.9,2383.3,7.419387759
171.1098,-63.9968,19960116,2600,2254.6,2362.2,7.610901624
174.9847,10.01,19930924,5433,1883,2250,8.156656
178.9935,15.5092,20071115,5327,2340.6,2423,7.593086462
-152,32.9997,20060317,5373,2326,2427.6,7.603704027
173.0092,-55.9968,19960110,5415,2140.5,2287.1,7.75306915
-168.7493,-1.4173,20010703,5816,2315.2,2377,7.597660776
-130.031,46.9802,20070827,2631,2390.7,2411.4,7.503214893
-159.014,25.8365,20051118,5061,2323.9,2419.5,7.613032701
-135.7345,47,20070826,4141,2364.5,2427.8,7.538302248
-150.9912,-1.9977,19910912,4760,2278.1,2342.1,7.547702972
178.9987,-2.746,20071205,5500,2317.3,2417,7.620861933
-171.666,-17.4928,20090602,4969,2316.4,2404.8,7.591336624
-168.751,-3.9992,19960304,5191,2296.4,2369.6,7.619396849
-159.828,-32.5033,20030828,5312,2239.5,2321.5,7.565109406
-151.0018,1.9958,19910917,4412,2224.4,2302.2,7.555922829
173,-17.8333,19940608,2953,2313.5,2405.4,7.595075628
-121.2663,31.2793,20040824,3866,2278.4,2295.2,7.425238954
155,41,20040812,5487,2113.2,2257.4,7.841117239
136.6072,30,20040621,4386,2116.2,2275.4,7.831831474
-124.3398,30.0002,20040823,4528,2355.2,2430.2,7.568417957
-152.2202,54,20060327,4393,2380.1,2383.7,7.474809088
178.9898,30.9925,20071106,5317,2383,2415.4,7.514036494
-149.1583,24.2515,20051114,5337,2331.5,2421.2,7.606080404
-150.9973,-1.0067,19910914,4731,2094.6,2355.3,7.985237167
-102.9983,-46.9983,19940312,4062,2218.4,2313,7.569017722
-167.7482,30.0028,20040721,5520,2372.7,2419.3,7.506940421
155,10,20041201,5506,2342.9,2401.6,7.555355408
144.9125,30.003,20040627,5811,2339.7,2416.2,7.575629574
155,16,20070306,4967,1954,2295.8,8.155426376
136.9813,24.993,19981011,5376,2033,2289,8.079488812
-168.751,-3.9992,19960304,5191,2176.8,2322.9,7.729231627
-102.9998,-45.5842,20080131,3879,2140.2,2281.7,7.755603994
164.155,29.9987,20040707,5905,2018,2288,8.048818294
166.76,46.9917,19990530,6057,2323.7,2414.5,7.582608923
179.0068,41.9803,19930717,4919,2336.6,2420.4,7.57877452
174.9843,32.0017,19960922,5310,1957,2269,8.19153177
-143.005,70.6445,20000915,414,2222.1,2290.1,7.541310984
-177.0013,-17.4945,20090604,2440,1971.6,2330.5,8.213820948
-93.9977,-16.7438,20090427,4351,2318.8,2370.5,7.581732626
150.9795,47.5098,19930905,3378,2200.2,2271.7,7.575666173
-116,-16.75,19940428,3410,2047.8,2407,8.099155196
175.0008,29.9967,19940526,5375,1991,2293,8.127207695
164.5983,18.6648,19921002,5238,2316.2,2415.1,7.609553802
155,44,19981107,5327,2371.5,2378.6,7.465023967
-119.7193,31.6708,20051102,3745,2358.2,2364.7,7.53238954
155,38,20030322,6032,2083,2270.2,7.897826217
-135.7345,47,20070826,4141,2390.2,2417.8,7.505018586
160,47,20081023,5219,2342.2,2414.9,7.580026657
178.0635,-18.749,20090606,2150,2292.8,2380.5,7.616530525
-154.3315,-17.5045,20090523,4724,2187.7,2291.1,7.629898733
-103.0005,-35.0842,20080126,3561,2028.6,2276.2,8.043448726
-170.8948,-37.3105,19960215,5112,2037.9,2317.3,8.066063852
-147.698,24.2763,20051114,5530,2126.6,2266.6,7.797935062
175.4975,44.4982,19990803,5685,2346.6,2424.8,7.555218519
-135.0048,38.504,20010810,4542,2002.8,2195.2,8.016824403
149.3507,33.162,20050605,6123,2272.6,2308.9,7.43852836
-103.0002,-46.7493,20080201,3881,2276.6,2382.2,7.614902779
-150,-16.5,20050110,4188,2287.2,2383.3,7.611928257
164.9922,16.009,19921008,5224,2347,2418.1,7.55963281
-168.7457,-8.0168,19941104,4966,2302.8,2411.5,7.615318873
-151.9993,49.0002,20060325,4980,2278.5,2290.5,7.407810577
149.3333,15.8333,19931026,4633,2341.8,2411.1,7.559409893
165.0177,43.5033,19920831,5399,2370.9,2381.2,7.472905609
175.5052,46.001,19990802,5665,2376.8,2401.7,7.479748563
-94.6617,-32.4988,20031002,3786,2268.7,2331,7.50131312
-170.0305,-52.4978,19960126,5065,2092.5,2291.2,7.877742473
-170.0057,-60.0057,19960122,3738,2140.1,2285.8,7.759753185
-176.2518,-32.4963,20030819,5826,2265.4,2359.7,7.620701824
164.5983,18.6648,19921002,5238,2307.2,2347.6,7.54805543
-110.335,7.4983,19940418,3939,2277.2,2299,7.417911335
175.0015,23.65,19950921,5675,1938,2308,8.222652926
-131.9987,-16.7533,20090511,4332,2308.4,2407.4,7.605825872
-75.2555,-15.6278,19940401,1210,2140.8,2313,7.784936797
-154.8417,53.2893,19930615,4470,2183.2,2255.6,7.550354257
170.0002,45,19950815,2298,2149,2251,7.673523099
-103.0007,-20.5015,19940331,4057,2127.4,2277,7.793474842
164.99,14.0083,19921009,5308,1937.3,2283.5,8.138396088
155,35,20040810,5660,2320.6,2332.8,7.481423411
-178.577,53.0035,20071024,3718,2355.7,2336.3,7.519941502
-103,-59.2502,20080208,4750,2169.4,2285.8,7.677586532
140.0142,26.9935,19980912,3687,2338,2417,7.626678882
178.9997,-0.4928,20071203,5457,2320.1,2381.2,7.614671677
144.918,4.9967,19950422,4100,2233,2311,7.53972965
-86.6723,-32.497,20031005,3727,2022.2,2266.1,8.044793547
155,14,20070306,6055,2285.2,2329.1,7.442551957
-152.9938,-17.504,20090523,4402,2068.8,2387.6,8.05036566
-75.9923,-32.498,20031009,4221,2255.3,2280.1,7.404060173
-150,-43,20050125,5146,2268.7,2371.3,7.610711394
-102.9983,-33.495,19940319,3594,2027.7,2284,8.025450598
160.178,47.116,20050924,5190,2083.6,2238,7.874764434
-109.9983,17.9142,20071220,3459,2259.6,2304.6,7.477049947
149.3227,11.1652,20050617,5814,2336.8,2417.8,7.59403994
147.1523,37.4928,20050601,5675,2318.7,2411.4,7.612102781
155,0,20041205,2514,2265.7,2320.4,7.470570831
-110.0005,15,20071221,3895,2365.7,2412.6,7.51062859
153.5085,43.9935,19930903,5000,2346.6,2423.4,7.576393368
-112.0022,-32.4978,20030925,2708,2195.5,2292.7,7.617932899
153.3182,-15.67,19950429,4531,2050,2349,8.052556641
-103.0028,-63.7482,20080210,5022,2261.8,2356.1,7.606190631
175,-4,19930917,5180,2324,2402,7.587538158
-150.0005,-51.5,20050131,4371,2221.2,2311,7.580110855
-145,50.01,19960828,4253,2301.9,2347.5,7.580429986
146.4813,38.5093,20050530,5393,2084.7,2279.6,7.89439314
155,42,20070320,5445,2362.1,2412.2,7.527571315
160,46,20060607,5383,2362.6,2405.8,7.520578647
-147.8333,-17.5,19940511,3918,2299,2388,7.676490866
154.9827,44.0805,20071011,5343,2379.9,2402.6,7.503970313
-135,34.5848,19930523,5192,2006.4,2272.2,8.050766525
-92.0028,-16.75,19940415,4380,2076.8,2348,7.998888489
146.9985,30.0035,19991005,6212,2341,2410,7.623621078
-140.6667,-16.75,19940508,3280,2270,2337,7.645819984
-170.0587,-9.7825,19960309,4993,2260.9,2368.7,7.613491745
155,7,20070301,4239,2343.7,2414.6,7.565804159
-153.0302,55.8502,20060329,3429,2388.6,2394.3,7.46920141
-108.6418,-6.1548,19940409,3293,2274.7,2303,7.40308235
175.597,38.5447,19990808,4522,2228.5,2296.9,7.547539553
-158.4417,54.5667,19930613,1063,2131.4,2215.9,7.662456065
155,35,20040810,5660,1960.4,2254.5,8.106996715
156.6372,45.073,20071012,4766,2322.3,2417.4,7.607653039
155,18,20030313,5659,2189.9,2279.8,7.602975023
-102.9963,-38.505,19940316,3990,2133.2,2280,7.772295474
-150.0002,-54.4992,20050202,3505,2212.6,2300.4,7.587255299
136.9933,23.987,20060106,4100,2322.7,2417.2,7.60892461
164.986,-1.4983,19921015,4345,1991.8,2320.2,8.139385096
-127.8033,29.9983,20040821,4554,2369.6,2397.9,7.494417376
175.0003,33.9983,19960831,3329,1963,2272,8.186426825
-161.6695,-17.5017,20090529,4870,2266.9,2368.7,7.613313292
-150.0002,-18.9997,20050112,4260,2297.5,2389.8,7.6048905
-103.0003,-17.0045,20090430,3895,2320.8,2411.5,7.583516944
-149.9985,-45.9995,20050127,5198,2219.3,2311.2,7.582449281
164.0103,31.999,20001024,5980,2015,2285,8.102490363
165.0078,41.4975,19920901,4961,2374.5,2395.6,7.476843401
168.3638,-18.2493,20090609,1000,2181.3,2294.3,7.665960937
178.996,6.0068,20071126,5799,2327.5,2419.2,7.608341382
-102.99,-58.756,20080207,4471,2255.3,2350.2,7.602298814
-147.907,48.9135,20010818,4718,2027.3,2200.8,7.925782318
175.4578,-33.2573,20071221,3737,2315.1,2407.8,7.60690132
-152.0002,36,20060318,5510,2151.7,2271.1,7.698283943
-152.5428,51.4907,19930608,4607,2330.3,2322.6,7.351178521
-150.0025,-70.9995,20050211,4292,2191.3,2300.9,7.647973731
-102.9973,-23.0017,19940330,4021,2063.3,2391,8.066645217
-102.9868,-40.5035,19940315,3901,2035.7,2256,8.009723421
-168.9795,-10.1437,20010626,4716,2011.7,2363.8,8.165844415
-130.68,48.98,19940513,3222,2200,2273.3,7.591396519
-175.016,46.002,20051005,5762,2087.2,2226.2,7.880795283
174.9848,36.0017,19950828,5068,1992,2278,8.144901744
173.9772,-56.9957,19960111,5430,2175.2,2295.6,7.671523806
-152.0003,31.9998,20060317,5194,2328.5,2426.1,7.598628555
-106.6652,-16.7487,20090502,2907,2326.1,2369.8,7.572352579
165.0123,49.5013,19920826,5355,2320.5,2418.9,7.600929523
178.9947,4.9965,20071127,6127,2334.3,2393.3,7.589161473
156.6372,45.073,20071012,4766,2335,2417.2,7.596221249
-91.3338,-16.7465,20090426,4409,2079.2,2356.4,8.027171197
-78.6517,-32.5098,20031008,4066,2310,2389.4,7.591621663
164,-18.9167,19940614,3510,1957.5,2330.1,8.198735225
-138.6478,49.5665,20060210,3972,2349.9,2358.2,7.545729963
165.003,47.501,19920827,5720,2381.6,2406.5,7.473088299
156.5247,-30.0843,20030805,4829,2098.6,2315.5,7.927964897
-110.333,1.0007,19940414,3675,2206.7,2296,7.586945451
155,38.9,19990630,5847,2015,2244.9,8.048300296
-110.0015,0.9997,20071229,3813,2207.1,2302.1,7.611491395
-113.3333,-16.75,19940427,2955,2307,2384,7.599107928
169.8333,-17.8333,19940609,2150,2245.3,2339.1,7.589252954
155,44,20040814,5305,2125.4,2239.1,7.775530114
-149.9997,-50.4993,20050130,4430,2245.2,2328.8,7.529000412
-133.3373,-32.4963,20030917,4248,2303,2391,7.609208266
-160.36,47.0002,19990905,5231,2363.1,2355.1,7.494594239
165.0012,28.0042,20001027,5680,2276,2312,7.480705493
-168.7537,-1.001,19960306,5724,2243.8,2315.1,7.540188387
-102.9987,-52.582,20080204,4338,2121.4,2269.7,7.821364704
145.9305,-0.7443,20050625,2422,2194.8,2314.8,7.66926757
147.2133,3.5082,20050621,4605,2314.8,2380,7.612232878
165.301,51.299,20010903,5123,2384,2394.4,7.494024641
-136.1385,30,20040817,4500,2370.5,2411.4,7.510369094
154.9173,44.0007,19990811,5358,2382,2373,7.515122404
